job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Business Analyst,9,Bachelor,6,Technology,Medium,India,No,2,58573
Cloud Engineer,11,Master,1,Finance,Large,Singapore,Hybrid,5,163914
Software Engineer,14,High School,7,Education,Large,UK,No,5,161160
Frontend Developer,6,Bachelor,2,Consulting,Large,UK,Yes,5,135277
AI Engineer,1,Master,6,Media,Small,Canada,No,1,153539
Cloud Engineer,3,Bachelor,11,Finance,Medium,Remote,No,4,130242
Frontend Developer,14,High School,8,Telecom,Startup,Singapore,No,2,103570
Software Engineer,17,PhD,7,Healthcare,Large,Germany,No,0,198547
Cybersecurity Analyst,15,High School,8,Finance,Startup,India,Yes,1,87926
Software Engineer,9,Bachelor,12,Government,Small,Remote,No,2,114257
Software Engineer,19,Diploma,12,Manufacturing,Enterprise,USA,No,4,230818
Machine Learning Engineer,6,PhD,7,Technology,Medium,Canada,Hybrid,4,179804
Software Engineer,16,PhD,13,Technology,Small,UK,Hybrid,3,176900
Machine Learning Engineer,8,Diploma,8,Retail,Small,Australia,No,5,141087
Frontend Developer,8,Diploma,7,Technology,Enterprise,Canada,No,3,159358
AI Engineer,6,PhD,9,Education,Small,USA,No,5,196579
Frontend Developer,19,Master,14,Government,Medium,Australia,No,1,154708
Software Engineer,19,High School,19,Manufacturing,Startup,Canada,No,1,154722
Backend Developer,3,Bachelor,15,Government,Startup,Netherlands,Yes,5,104896
AI Engineer,18,Bachelor,8,Telecom,Medium,India,Hybrid,1,128080
AI Engineer,15,High School,5,Finance,Startup,Remote,Yes,4,151455
Cybersecurity Analyst,15,PhD,17,Education,Medium,Singapore,No,1,160935
Backend Developer,8,Master,2,Government,Medium,Canada,No,0,138395
Machine Learning Engineer,7,High School,10,Education,Large,Australia,Hybrid,3,136743
Cloud Engineer,19,PhD,10,Retail,Large,Singapore,No,3,196474
Cybersecurity Analyst,15,PhD,13,Education,Small,UK,No,1,188334
Backend Developer,6,PhD,11,Telecom,Enterprise,USA,No,3,206948
Software Engineer,8,Bachelor,19,Consulting,Large,Singapore,Yes,0,140686
DevOps Engineer,17,Master,14,Retail,Medium,Remote,Hybrid,4,164388
Cloud Engineer,20,Diploma,11,Finance,Small,Australia,Yes,5,158646
Backend Developer,20,Diploma,1,Media,Large,Remote,No,5,155925
Cybersecurity Analyst,18,Bachelor,12,Finance,Large,Singapore,Hybrid,0,157808
Machine Learning Engineer,9,Diploma,4,Media,Startup,Germany,No,1,129019
Data Analyst,1,High School,2,Consulting,Small,Germany,Hybrid,5,80817
Machine Learning Engineer,18,Bachelor,15,Media,Small,Germany,Yes,5,195494
Frontend Developer,16,PhD,14,Healthcare,Enterprise,Netherlands,Yes,4,194819
Frontend Developer,12,Bachelor,13,Media,Medium,India,No,5,90473
Software Engineer,3,Master,19,Finance,Small,Sweden,Hybrid,3,125857
DevOps Engineer,15,High School,11,Manufacturing,Startup,UK,Hybrid,5,146945
Cybersecurity Analyst,16,PhD,2,Media,Small,USA,Hybrid,2,204005
Data Analyst,19,High School,12,Education,Small,Remote,Hybrid,4,113076
Machine Learning Engineer,1,Bachelor,13,Manufacturing,Startup,Singapore,Hybrid,2,106165
Data Scientist,14,Bachelor,2,Telecom,Enterprise,Germany,Hybrid,3,184760
Backend Developer,12,Diploma,13,Healthcare,Small,Singapore,Yes,5,120674
Software Engineer,16,Master,13,Consulting,Enterprise,Germany,No,4,202116
Backend Developer,10,High School,5,Media,Small,Sweden,Hybrid,3,103999
Cybersecurity Analyst,12,Bachelor,16,Consulting,Enterprise,Germany,No,1,184337
Data Scientist,5,Bachelor,14,Technology,Small,USA,Yes,4,167728
Software Engineer,9,PhD,9,Manufacturing,Startup,India,Hybrid,0,80076
Data Analyst,3,Diploma,16,Telecom,Small,USA,Yes,1,107501
DevOps Engineer,0,PhD,4,Media,Startup,India,Yes,4,91269
Frontend Developer,18,Bachelor,3,Healthcare,Medium,Sweden,Hybrid,3,131899
DevOps Engineer,12,Bachelor,14,Telecom,Large,Remote,Yes,1,152333
Cybersecurity Analyst,18,Bachelor,6,Healthcare,Enterprise,Singapore,Hybrid,2,185024
Data Scientist,8,Master,3,Education,Large,Sweden,No,5,150794
Business Analyst,15,PhD,19,Media,Medium,Singapore,Yes,1,161481
AI Engineer,14,Bachelor,10,Education,Large,Remote,No,4,198410
Frontend Developer,16,Diploma,4,Technology,Enterprise,Remote,Yes,1,151609
Machine Learning Engineer,15,Bachelor,14,Telecom,Medium,Remote,No,2,162555
Machine Learning Engineer,6,High School,17,Media,Medium,Germany,No,2,145791
Data Analyst,20,Diploma,5,Finance,Enterprise,Remote,Yes,1,152298
Business Analyst,13,Master,8,Consulting,Large,Remote,Hybrid,5,137988
Frontend Developer,3,PhD,3,Technology,Large,Singapore,Yes,1,139229
Software Engineer,8,High School,8,Consulting,Small,Remote,Yes,2,105664
Data Analyst,9,Diploma,11,Technology,Enterprise,Sweden,No,1,117787
Frontend Developer,1,Bachelor,12,Telecom,Small,Netherlands,Hybrid,2,89386
Frontend Developer,16,Bachelor,18,Consulting,Medium,USA,Yes,2,195029
Cloud Engineer,13,Bachelor,10,Finance,Large,Sweden,No,2,160442
Backend Developer,19,Diploma,18,Government,Medium,Remote,Yes,3,155179
Data Analyst,9,PhD,13,Media,Startup,UK,Hybrid,1,126728
Frontend Developer,11,Bachelor,14,Telecom,Enterprise,Netherlands,Hybrid,4,152615
Product Manager,19,Master,3,Education,Large,Australia,Yes,2,185802
Cybersecurity Analyst,0,Master,7,Government,Enterprise,Netherlands,No,2,136641
Data Analyst,18,Master,3,Healthcare,Startup,India,Hybrid,5,84432
Software Engineer,15,Bachelor,19,Technology,Large,Singapore,Hybrid,2,159983
DevOps Engineer,2,Bachelor,13,Healthcare,Medium,Germany,Hybrid,2,120939
DevOps Engineer,18,High School,8,Education,Small,Canada,Yes,1,164672
Data Analyst,11,Master,8,Media,Large,Netherlands,No,2,126357
Data Scientist,20,Bachelor,11,Finance,Startup,India,Hybrid,4,98207
DevOps Engineer,10,Diploma,15,Telecom,Enterprise,Germany,Yes,2,183930
Cloud Engineer,2,High School,19,Finance,Small,Canada,Hybrid,4,126944
Cybersecurity Analyst,0,Bachelor,19,Government,Startup,India,No,5,69543
Data Analyst,2,PhD,4,Manufacturing,Startup,Remote,No,3,95054
Cybersecurity Analyst,2,High School,3,Finance,Medium,Singapore,Hybrid,1,104102
Data Analyst,3,Master,13,Retail,Small,Canada,Hybrid,0,113151
Cloud Engineer,4,High School,13,Retail,Small,Canada,No,1,124208
DevOps Engineer,16,PhD,10,Manufacturing,Startup,UK,No,4,181519
Cybersecurity Analyst,2,Diploma,1,Manufacturing,Startup,UK,No,0,102991
Software Engineer,20,Master,3,Manufacturing,Small,Germany,No,5,165216
Cloud Engineer,15,High School,17,Healthcare,Enterprise,Remote,Yes,1,168551
Cloud Engineer,12,High School,12,Telecom,Large,Netherlands,Hybrid,5,153573
Machine Learning Engineer,18,PhD,5,Manufacturing,Enterprise,India,Hybrid,3,148820
AI Engineer,1,PhD,18,Government,Enterprise,UK,No,1,223694
Cybersecurity Analyst,13,Diploma,16,Media,Medium,Australia,Yes,4,142322
Cloud Engineer,14,High School,1,Government,Medium,Australia,Yes,4,128693
Data Analyst,5,Master,13,Telecom,Medium,USA,No,1,138037
Product Manager,16,Bachelor,4,Finance,Startup,UK,No,3,171179
DevOps Engineer,12,Master,6,Manufacturing,Enterprise,Netherlands,No,5,176612
Software Engineer,13,Master,16,Telecom,Startup,India,Yes,3,89551
Cloud Engineer,4,Master,19,Government,Medium,Netherlands,Yes,2,150487
Data Scientist,5,Bachelor,13,Government,Medium,Sweden,No,1,114935
Product Manager,19,High School,6,Retail,Enterprise,Germany,Hybrid,4,208683
Data Analyst,13,High School,12,Finance,Enterprise,Sweden,No,3,119980
Cloud Engineer,8,Master,5,Technology,Medium,Germany,Hybrid,1,156657
Product Manager,16,Bachelor,18,Education,Medium,USA,Yes,1,220927
Backend Developer,17,PhD,13,Finance,Small,India,No,3,111242
Frontend Developer,9,Diploma,10,Manufacturing,Medium,Singapore,Hybrid,4,103483
Data Analyst,16,PhD,8,Retail,Startup,UK,Yes,1,147393
Cybersecurity Analyst,7,Diploma,14,Retail,Enterprise,India,Hybrid,2,106517
Data Scientist,9,High School,11,Media,Enterprise,UK,No,1,157412
Backend Developer,9,High School,10,Government,Medium,Remote,No,0,110172
DevOps Engineer,13,High School,17,Retail,Medium,Canada,Yes,3,177828
Frontend Developer,11,Master,4,Education,Enterprise,Australia,Yes,3,158400
DevOps Engineer,2,Master,10,Healthcare,Startup,Singapore,No,4,112885
DevOps Engineer,17,Master,8,Consulting,Startup,Remote,No,2,144118
Software Engineer,13,High School,10,Retail,Enterprise,Germany,Yes,0,153572
Data Scientist,18,PhD,5,Education,Startup,UK,Yes,3,183737
DevOps Engineer,17,Diploma,8,Consulting,Enterprise,Germany,No,1,191483
Product Manager,13,PhD,1,Technology,Enterprise,Singapore,No,4,200078
Machine Learning Engineer,1,Diploma,16,Consulting,Enterprise,UK,No,0,166733
Business Analyst,15,Diploma,15,Education,Enterprise,UK,Yes,1,167609
Machine Learning Engineer,5,Master,7,Government,Large,India,Yes,1,109064
Business Analyst,19,Master,15,Education,Small,Sweden,Hybrid,4,140494
Backend Developer,1,PhD,5,Manufacturing,Startup,USA,No,2,142154
Cybersecurity Analyst,2,Master,18,Retail,Large,Sweden,Hybrid,4,148463
Machine Learning Engineer,2,High School,8,Government,Small,Canada,Hybrid,3,126429
Data Scientist,4,Master,5,Education,Medium,UK,Yes,0,139134
Data Scientist,13,High School,17,Media,Small,Australia,No,5,144062
Product Manager,8,PhD,6,Consulting,Startup,UK,Yes,3,167271
Machine Learning Engineer,10,Master,14,Consulting,Small,Netherlands,Yes,3,152579
Frontend Developer,3,Bachelor,4,Technology,Enterprise,Sweden,No,0,115414
Frontend Developer,4,Master,19,Consulting,Small,UK,Hybrid,2,119590
Cloud Engineer,17,Bachelor,7,Telecom,Startup,Remote,Yes,5,150541
DevOps Engineer,9,Bachelor,13,Technology,Large,India,No,3,104519
Backend Developer,14,High School,6,Media,Small,Singapore,Hybrid,5,131735
Backend Developer,16,Diploma,13,Retail,Small,Sweden,Yes,2,135006
Product Manager,20,PhD,18,Consulting,Startup,Singapore,Hybrid,5,175437
AI Engineer,13,Diploma,13,Consulting,Medium,Netherlands,No,5,170686
Data Analyst,9,PhD,14,Consulting,Enterprise,Remote,Yes,4,162884
Data Analyst,14,Master,18,Consulting,Medium,Singapore,Hybrid,2,131523
AI Engineer,12,High School,12,Government,Startup,Germany,Hybrid,2,152456
Business Analyst,17,High School,8,Finance,Medium,Australia,Hybrid,5,111990
Cloud Engineer,18,Bachelor,11,Healthcare,Large,Singapore,No,2,174528
AI Engineer,16,Bachelor,10,Finance,Large,Netherlands,No,1,180493
Cloud Engineer,4,Master,8,Retail,Small,Germany,No,3,149026
Data Analyst,5,Master,7,Government,Small,Sweden,No,0,90771
Frontend Developer,18,High School,3,Education,Medium,USA,Hybrid,0,147544
Product Manager,8,PhD,3,Telecom,Enterprise,Sweden,Yes,5,189591
Machine Learning Engineer,19,Bachelor,5,Technology,Enterprise,UK,Yes,0,232317
Cybersecurity Analyst,15,PhD,11,Government,Medium,UK,Hybrid,1,191069
Machine Learning Engineer,12,Bachelor,5,Education,Startup,Singapore,Hybrid,5,137082
Cybersecurity Analyst,4,PhD,19,Manufacturing,Startup,Netherlands,Hybrid,2,131985
Business Analyst,9,High School,16,Technology,Medium,Netherlands,No,5,104847
Data Scientist,4,Master,3,Telecom,Startup,Sweden,Hybrid,0,103933
Software Engineer,10,High School,9,Telecom,Large,Singapore,No,4,126837
Cybersecurity Analyst,10,Diploma,12,Healthcare,Startup,Australia,Hybrid,2,114680
Product Manager,15,Diploma,12,Manufacturing,Large,USA,Yes,3,223835
Backend Developer,16,Diploma,7,Consulting,Large,India,No,3,106258
Software Engineer,3,Diploma,11,Consulting,Medium,Netherlands,No,5,111041
DevOps Engineer,1,High School,7,Telecom,Medium,Canada,No,4,128769
DevOps Engineer,15,High School,3,Education,Startup,Australia,Yes,1,117970
Business Analyst,11,Diploma,4,Healthcare,Large,Australia,Hybrid,0,109856
Machine Learning Engineer,13,High School,8,Retail,Small,Sweden,Hybrid,2,140593
DevOps Engineer,13,PhD,2,Telecom,Enterprise,Remote,No,1,186749
Backend Developer,8,PhD,7,Consulting,Medium,Sweden,Hybrid,3,141160
Cloud Engineer,4,Master,18,Consulting,Large,Singapore,Yes,0,149107
Machine Learning Engineer,6,Master,12,Retail,Enterprise,Remote,Hybrid,3,180084
Software Engineer,18,Master,4,Manufacturing,Enterprise,Sweden,No,1,185608
Machine Learning Engineer,9,PhD,2,Manufacturing,Startup,Australia,No,5,144652
Business Analyst,19,Diploma,17,Retail,Enterprise,Canada,No,0,184696
Backend Developer,4,Diploma,9,Telecom,Large,UK,Hybrid,1,129417
Cloud Engineer,19,Master,5,Retail,Large,Netherlands,Hybrid,0,177949
Data Analyst,5,Diploma,19,Telecom,Large,Remote,Hybrid,3,110341
Business Analyst,15,PhD,4,Government,Large,Australia,No,3,144172
Backend Developer,10,Diploma,18,Education,Medium,USA,Yes,3,170187
Software Engineer,3,Bachelor,9,Telecom,Enterprise,Remote,Yes,1,135600
DevOps Engineer,10,Master,18,Consulting,Small,Netherlands,Yes,3,152294
AI Engineer,6,PhD,13,Finance,Startup,Singapore,No,2,156305
Backend Developer,12,Diploma,9,Media,Large,Remote,Yes,4,151811
Backend Developer,9,Bachelor,7,Finance,Startup,UK,Hybrid,5,132643
Cybersecurity Analyst,6,PhD,19,Technology,Enterprise,Germany,Yes,0,192056
Cybersecurity Analyst,2,Master,2,Media,Small,Sweden,Yes,3,123029
DevOps Engineer,9,Master,7,Finance,Large,Singapore,Yes,4,169602
Product Manager,1,PhD,19,Finance,Small,Germany,Yes,3,151109
Data Scientist,12,PhD,7,Consulting,Enterprise,USA,No,3,230983
Backend Developer,3,PhD,16,Telecom,Enterprise,Remote,Hybrid,1,161413
Software Engineer,14,PhD,18,Government,Enterprise,Netherlands,Hybrid,1,199671
Machine Learning Engineer,3,High School,1,Consulting,Enterprise,Netherlands,Hybrid,2,133333
Machine Learning Engineer,19,Bachelor,16,Finance,Startup,Singapore,Hybrid,5,154245
Data Scientist,12,Master,6,Retail,Large,Canada,No,2,190086
Data Analyst,17,Master,8,Education,Startup,Sweden,Hybrid,1,122149
AI Engineer,17,Master,3,Telecom,Small,Sweden,Yes,3,183336
Frontend Developer,14,PhD,19,Technology,Large,India,No,0,117608
AI Engineer,7,High School,11,Consulting,Large,Netherlands,Hybrid,3,159899
Cybersecurity Analyst,1,Master,1,Telecom,Large,Remote,Yes,1,121147
Machine Learning Engineer,19,High School,3,Manufacturing,Small,Canada,Yes,5,180144
Software Engineer,9,Diploma,3,Consulting,Enterprise,Remote,Hybrid,0,130815
Product Manager,5,Diploma,16,Retail,Enterprise,Canada,Yes,1,186481
Software Engineer,8,PhD,16,Education,Large,Germany,No,2,169208
Software Engineer,8,PhD,1,Retail,Enterprise,Germany,Yes,1,180089
AI Engineer,5,Master,11,Finance,Small,Sweden,Yes,4,156300
Backend Developer,20,Bachelor,3,Manufacturing,Enterprise,Sweden,Hybrid,0,158563
Software Engineer,13,Diploma,10,Technology,Small,Remote,No,3,123579
Business Analyst,14,Master,11,Manufacturing,Small,Canada,Yes,5,151867
Product Manager,0,High School,4,Consulting,Enterprise,UK,Yes,2,150037
Product Manager,18,High School,19,Finance,Startup,Netherlands,No,0,139871
Software Engineer,5,Diploma,4,Technology,Medium,Sweden,Yes,3,105859
Software Engineer,2,PhD,16,Media,Large,Netherlands,Hybrid,4,144252
Product Manager,15,Diploma,5,Consulting,Enterprise,Remote,Hybrid,5,181795
Data Scientist,15,Bachelor,10,Telecom,Large,India,No,2,95085
DevOps Engineer,19,Diploma,11,Education,Large,Sweden,Yes,1,178164
Software Engineer,4,Diploma,13,Manufacturing,Large,Canada,No,1,139402
Data Analyst,20,Diploma,9,Consulting,Small,USA,Yes,3,162698
Data Analyst,0,PhD,8,Technology,Enterprise,Australia,Hybrid,3,118769
Backend Developer,19,PhD,16,Education,Large,Canada,Hybrid,1,225597
Business Analyst,15,Master,4,Consulting,Large,Canada,Yes,2,183643
Cybersecurity Analyst,13,High School,17,Media,Enterprise,Netherlands,Yes,1,164024
Data Scientist,0,Master,6,Technology,Medium,Remote,No,2,120164
AI Engineer,0,Diploma,1,Manufacturing,Large,UK,No,5,156885
Machine Learning Engineer,19,Bachelor,11,Telecom,Small,India,Hybrid,2,109498
Cloud Engineer,15,Diploma,7,Media,Medium,Sweden,No,4,138680
Software Engineer,16,Master,2,Healthcare,Startup,Canada,Yes,4,158271
AI Engineer,1,PhD,10,Manufacturing,Small,Australia,Yes,3,156034
AI Engineer,1,Master,9,Finance,Startup,Germany,No,3,149395
Data Scientist,19,High School,11,Healthcare,Medium,Netherlands,Yes,0,146800
Data Analyst,3,PhD,5,Healthcare,Small,Germany,Hybrid,0,99752
Data Analyst,5,Diploma,19,Consulting,Startup,Sweden,Hybrid,1,89801
Cybersecurity Analyst,7,Master,5,Healthcare,Small,Sweden,Yes,1,119696
Product Manager,0,PhD,18,Retail,Startup,Germany,Yes,3,151035
Backend Developer,19,PhD,18,Healthcare,Startup,Germany,Yes,5,186015
Cloud Engineer,1,PhD,17,Retail,Startup,USA,No,2,156144
Data Analyst,4,PhD,18,Healthcare,Enterprise,Singapore,Yes,2,149797
Backend Developer,16,PhD,12,Telecom,Medium,Canada,Yes,0,189512
Product Manager,0,Bachelor,14,Healthcare,Enterprise,USA,No,1,179971
Product Manager,1,PhD,16,Finance,Medium,Remote,Yes,1,140479
Software Engineer,4,Master,13,Telecom,Large,Sweden,No,0,128731
Cloud Engineer,16,Master,17,Technology,Enterprise,Netherlands,Hybrid,0,202337
AI Engineer,5,Master,13,Media,Enterprise,Australia,Hybrid,4,192872
AI Engineer,7,Diploma,11,Telecom,Enterprise,Sweden,No,4,182538
Software Engineer,11,Master,19,Media,Enterprise,Canada,Yes,1,215187
Software Engineer,3,PhD,14,Healthcare,Enterprise,Sweden,No,5,163964
Product Manager,8,Master,4,Consulting,Large,UK,Hybrid,2,180389
Business Analyst,4,High School,16,Government,Startup,Germany,Hybrid,1,86905
Backend Developer,3,Bachelor,2,Media,Large,Australia,Hybrid,4,115060
Business Analyst,12,Diploma,15,Healthcare,Medium,Netherlands,Yes,4,119327
DevOps Engineer,19,High School,12,Telecom,Enterprise,Netherlands,No,1,173980
Machine Learning Engineer,3,Diploma,2,Telecom,Large,Australia,Yes,5,139165
Software Engineer,16,PhD,3,Finance,Medium,Canada,Yes,1,186602
Backend Developer,11,Diploma,12,Telecom,Enterprise,Canada,Hybrid,4,185738
AI Engineer,3,Diploma,7,Consulting,Medium,Germany,Yes,2,137073
Machine Learning Engineer,20,Diploma,16,Media,Startup,USA,No,5,199069
DevOps Engineer,17,High School,19,Government,Large,USA,Hybrid,5,220752
Data Scientist,18,Bachelor,4,Manufacturing,Large,UK,No,2,175406
Business Analyst,12,High School,5,Telecom,Medium,India,Hybrid,3,80400
Data Analyst,3,Diploma,12,Healthcare,Enterprise,Remote,No,4,105501
Data Analyst,3,Diploma,13,Telecom,Enterprise,Netherlands,Hybrid,2,111227
Cloud Engineer,6,Master,8,Finance,Small,Singapore,No,3,127999
DevOps Engineer,10,Master,8,Education,Startup,Netherlands,Hybrid,5,133794
Machine Learning Engineer,11,High School,8,Finance,Small,India,Hybrid,5,96408
Cloud Engineer,18,Bachelor,2,Media,Small,Australia,No,0,135358
Cybersecurity Analyst,16,Diploma,13,Retail,Large,USA,Hybrid,1,202519
Business Analyst,7,Diploma,4,Manufacturing,Small,USA,No,2,103266
Backend Developer,19,Diploma,9,Government,Small,Remote,No,1,135226
Frontend Developer,15,PhD,1,Retail,Medium,Sweden,No,1,142778
Frontend Developer,3,Bachelor,2,Finance,Startup,Canada,Yes,4,108778
Frontend Developer,8,High School,18,Retail,Medium,Netherlands,No,5,117908
Backend Developer,4,Bachelor,8,Healthcare,Medium,Singapore,Hybrid,3,102220
Business Analyst,1,High School,5,Media,Medium,Australia,Yes,1,76402
Backend Developer,1,PhD,15,Telecom,Medium,Remote,Hybrid,0,113257
DevOps Engineer,12,High School,12,Healthcare,Small,USA,No,2,163948
Business Analyst,11,Diploma,15,Media,Enterprise,Netherlands,No,1,133762
AI Engineer,0,PhD,19,Consulting,Large,Netherlands,No,1,171565
Cybersecurity Analyst,6,Bachelor,10,Technology,Small,Remote,No,3,121332
DevOps Engineer,9,PhD,2,Consulting,Small,Singapore,Yes,2,144752
DevOps Engineer,4,PhD,11,Telecom,Small,Australia,Hybrid,0,135148
Software Engineer,9,Master,5,Telecom,Startup,Remote,Hybrid,1,114376
Product Manager,10,PhD,18,Consulting,Medium,India,Yes,5,129633
Software Engineer,13,Bachelor,14,Telecom,Medium,Canada,No,3,167112
Cloud Engineer,19,Master,2,Manufacturing,Small,Singapore,No,0,150438
Cybersecurity Analyst,5,PhD,8,Telecom,Startup,Remote,Yes,5,131319
Frontend Developer,4,Master,19,Telecom,Medium,Netherlands,No,1,121213
Cloud Engineer,17,PhD,7,Technology,Enterprise,Canada,Hybrid,4,248241
Data Scientist,6,PhD,19,Government,Startup,Netherlands,Yes,2,143704
Software Engineer,8,High School,5,Media,Enterprise,India,Yes,0,91931
Cloud Engineer,2,Bachelor,7,Healthcare,Medium,Sweden,Hybrid,2,107356
